base,mode,module,version,dep_one,dep_one_version,dep_two,dep_two_version
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Exporter::Tiny,1.006002
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Exporter::Tiny,1.006003
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,List::Util,1.63
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,List::Util,1.64
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Scalar::List::Utils,1.63
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Scalar::List::Utils,1.64
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,XSLoader,0.32
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Carp,1.50
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Carp,1.52
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,File::Temp,0.2311
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,File::Spec,3.88
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,ExtUtils::MakeMaker,7.70
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,ExtUtils::MakeMaker,7.76
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Module::Build,0.4234
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,CPAN::Meta,2.150010
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,CPAN::Meta::Requirements,2.143
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Parse::CPAN::Meta,2.150010
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,YAML::Tiny,1.76
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,YAML::Tiny,1.77
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Path::Tiny,0.144
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Path::Tiny,0.150
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Capture::Tiny,0.48
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,File::Slurp,9999.32
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,DBI,1.643
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,DBI,1.647
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Plack,1.0050
perl:5.34,vary-two,DateTime,,Try::Tiny,0.31,Template,3.101
perl:5.34,vary-one,DateTime,,Try::Tiny,0.32,,
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Specio,0.50
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Specio,0.53
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Module::Runtime,0.016
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Module::Runtime,0.017
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Module::Runtime::Conflicts,0.003
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Dist::CheckConflicts,0.11
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Test::Fatal,0.016
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Test::Fatal,0.017
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Test::Warnings,0.031
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Test::Warnings,0.033
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Test::Needs,0.002010
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Test::More,1.302195
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Test::More,1.302204
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Test::Simple,1.302195
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Test::Simple,1.302204
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,URI,5.21
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,URI,5.28
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,HTTP::Message,6.44
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,HTTP::Message,6.46
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,HTTP::Date,6.05
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,HTTP::Date,6.06
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Net::HTTP,6.22
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Net::HTTP,6.23
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,HTML::Tagset,3.20
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,HTML::Tagset,3.24
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,HTML::Parser,3.81
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,HTML::Parser,3.83
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,JSON,4.10
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,JSON,4.11
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,JSON::PP,4.16
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,JSON::PP,4.17
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Cpanel::JSON::XS,4.35
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Cpanel::JSON::XS,4.39
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Types::Serialiser,1.01
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,common::sense,3.75
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,B::Hooks::EndOfScope,0.26
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,B::Hooks::EndOfScope,0.28
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Sub::Exporter,0.989
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Sub::Exporter,0.991
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Sub::Identify,0.14
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Sub::Quote,2.006006
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Sub::Quote,2.006008
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Class::Method::Modifiers,2.15
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Role::Tiny,2.002004
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Role::Tiny,2.002005
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Devel::StackTrace,2.04
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Devel::StackTrace,2.05
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Eval::Closure,0.14
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Package::Stash,0.39
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Package::Stash,0.40
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Params::Util,1.102
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Data::OptList,0.114
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,MRO::Compat,0.15
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Exporter::Tiny,1.006002
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Exporter::Tiny,1.006003
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,List::Util,1.63
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,List::Util,1.64
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Scalar::List::Utils,1.63
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Scalar::List::Utils,1.64
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,XSLoader,0.32
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Carp,1.50
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Carp,1.52
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,File::Temp,0.2311
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,File::Spec,3.88
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,ExtUtils::MakeMaker,7.70
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,ExtUtils::MakeMaker,7.76
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Module::Build,0.4234
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,CPAN::Meta,2.150010
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,CPAN::Meta::Requirements,2.143
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Parse::CPAN::Meta,2.150010
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,YAML::Tiny,1.76
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,YAML::Tiny,1.77
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Path::Tiny,0.144
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Path::Tiny,0.150
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Capture::Tiny,0.48
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,File::Slurp,9999.32
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,DBI,1.643
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,DBI,1.647
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Plack,1.0050
perl:5.34,vary-two,DateTime,,Try::Tiny,0.32,Template,3.101
perl:5.34,vary-two,DateTime,,Specio,0.50,Module::Runtime,0.016
perl:5.34,vary-two,DateTime,,Specio,0.50,Module::Runtime,0.017
perl:5.34,vary-two,DateTime,,Specio,0.50,Module::Runtime::Conflicts,0.003
perl:5.34,vary-two,DateTime,,Specio,0.50,Dist::CheckConflicts,0.11
perl:5.34,vary-two,DateTime,,Specio,0.50,Test::Fatal,0.016
perl:5.34,vary-two,DateTime,,Specio,0.50,Test::Fatal,0.017
perl:5.34,vary-two,DateTime,,Specio,0.50,Test::Warnings,0.031
perl:5.34,vary-two,DateTime,,Specio,0.50,Test::Warnings,0.033
perl:5.34,vary-two,DateTime,,Specio,0.50,Test::Needs,0.002010
perl:5.34,vary-two,DateTime,,Specio,0.50,Test::More,1.302195
